223	224	243    248    343
224	243	244    248    343
224	244	248    249    343
219	224	318    319    343
223	224	318    323    343
224	318	319    323    343
224	319	323    324    343
218	219	243    338    343
218	219	318    338    343
219	243	244    338    343
219	318	319    338    343
219	244	338    339    343
219	319	338    339    343
218	223	243    342    343
218	223	318    342    343
223	243	248    342    343
223	318	323    342    343
218	243	338    342    343
218	318	338    342    343
219	220	224    244    344
219	220	224    319    344
220	224	225    244    344
220	224	225    319    344
220	225	244    245    344
224	225	244    249    344
225	244	245    249    344
225	245	249    250    344
220	225	319    320    344
224	225	319    324    344
225	319	320    324    344
225	320	324    325    344
219	220	244    339    344
219	220	319    339    344
220	244	245    339    344
220	319	320    339    344
220	245	339    340    344
220	320	339    340    344
219	224	244    343    344
219	224	319    343    344
224	244	249    343    344
224	319	324    343    344
219	244	339    343    344
219	319	339    343    344
220	225	245    344    345
220	225	320    344    345
225	245	250    344    345
225	320	325    344    345
220	245	340    344    345
220	320	340    344    345
221	222	246    341    346
221	222	321    341    346
222	246	247    341    346
222	321	322    341    346
222	247	341    342    346
222	322	341    342    346
222	223	247    342    347
222	223	322    342    347
223	247	248    342    347
223	322	323    342    347
223	248	342    343    347
223	323	342    343    347
222	247	342    346    347
222	322	342    346    347
223	224	248    343    348
223	224	323    343    348
224	248	249    343    348
224	323	324    343    348
224	249	343    344    348
224	324	343    344    348
223	248	343    347    348
223	323	343    347    348
224	225	249    344    349
224	225	324    344    349
225	249	250    344    349
225	324	325    344    349
225	250	344    345    349
225	325	344    345    349
224	249	344    348    349
224	324	344    348    349
225	250	345    349    350
225	325	345    349    350
226	227	231    326    351
227	231	232    326    351
227	232	326    327    351
231	232	326    331    351
232	326	327    331    351
232	327	331    332    351
227	228	232    327    352
227	232	327    351    352
228	232	233    327    352
228	233	327    328    352
232	233	327    332    352
232	327	332    351    352
233	327	328    332    352
233	328	332    333    352
228	229	233    328    353
228	233	328    352    353
229	233	234    328    353
229	234	328    329    353
233	234	328    333    353
233	328	333    352    353
234	328	329    333    353
234	329	333    334    353
229	230	234    329    354
229	234	329    353    354
230	234	235    329    354
230	235	329    330    354
234	235	329    334    354
234	329	334    353    354
235	329	330    334    354
235	330	334    335    354
230	235	330    354    355
235	330	335    354    355
231	232	236    331    356
231	232	331    351    356
232	236	237    331    356
232	237	331    332    356
232	331	332    351    356
236	237	331    336    356
237	331	332    336    356
237	332	336    337    356
232	332	351    352    356
232	233	237    332    357
232	233	332    352    357
233	237	238    332    357
233	238	332    333    357
233	332	333    352    357
237	238	332    337    357
238	332	333    337    357
238	333	337    338    357
233	333	352    353    357
232	237	332    356    357
232	332	352    356    357
237	332	337    356    357
233	234	238    333    358
233	234	333    353    358
234	238	239    333    358
234	239	333    334    358
234	333	334    353    358
238	239	333    338    358
239	333	334    338    358
239	334	338    339    358
234	334	353    354    358
233	238	333    357    358
233	333	353    357    358
238	333	338    357    358
234	235	239    334    359
234	235	334    354    359
235	239	240    334    359
235	240	334    335    359
235	334	335    354    359
239	240	334    339    359
240	334	335    339    359
240	335	339    340    359
235	335	354    355    359
234	239	334    358    359
234	334	354    358    359
239	334	339    358    359
235	240	335    359    360
235	335	355    359    360
240	335	340    359    360
236	237	241    336    361
236	237	336    356    361
237	241	242    336    361
237	242	336    337    361
237	336	337    356    361
241	242	336    341    361
242	336	337    341    361
242	337	341    342    361
237	337	356    357    361
237	238	242    337    362
237	238	337    357    362
238	242	243    337    362
238	243	337    338    362
238	337	338    357    362
242	243	337    342    362
243	337	338    342    362
243	338	342    343    362
238	338	357    358    362
237	242	337    361    362
237	337	357    361    362
242	337	342    361    362
238	239	243    338    363
238	239	338    358    363
239	243	244    338    363
239	244	338    339    363
239	338	339    358    363
243	244	338    343    363
244	338	339    343    363
244	339	343    344    363
239	339	358    359    363
238	243	338    362    363
238	338	358    362    363
243	338	343    362    363
239	240	244    339    364
239	240	339    359    364
240	244	245    339    364
240	245	339    340    364
240	339	340    359    364
244	245	339    344    364
245	339	340    344    364
245	340	344    345    364
240	340	359    360    364
239	244	339    363    364
239	339	359    363    364
244	339	344    363    364
240	245	340    364    365
240	340	360    364    365
245	340	345    364    365
241	242	246    341    366
241	242	341    361    366
242	246	247    341    366
242	247	341    342    366
242	341	342    361    366
246	247	341    346    366
247	341	342    346    366
247	342	346    347    366
242	342	361    362    366
242	243	247    342    367
242	243	342    362    367
243	247	248    342    367
243	248	342    343    367
243	342	343    362    367
247	248	342    347    367
248	342	343    347    367
248	343	347    348    367
243	343	362    363    367
242	247	342    366    367
242	342	362    366    367
247	342	347    366    367
243	244	248    343    368
243	244	343    363    368
244	248	249    343    368
244	249	343    344    368
244	343	344    363    368
248	249	343    348    368
249	343	344    348    368
249	344	348    349    368
244	344	363    364    368
243	248	343    367    368
243	343	363    367    368
248	343	348    367    368
244	245	249    344    369
244	245	344    364    369
245	249	250    344    369
245	250	344    345    369
245	344	345    364    369
249	250	344    349    369
250	344	345    349    369
250	345	349    350    369
245	345	364    365    369
244	249	344    368    369
244	344	364    368    369
249	344	349    368    369
245	250	345    369    370
245	345	365    369    370
250	345	350    369    370
246	247	346    366    371
247	346	347    366    371
247	347	366    367    371
247	248	347    367    372
247	347	367    371    372
248	347	348    367    372
248	348	367    368    372
248	249	348    368    373
248	348	368    372    373
249	348	349    368    373
249	349	368    369    373
249	250	349    369    374
249	349	369    373    374
250	349	350    369    374
250	350	369    370    374
250	350	370    374    375
251	252	256    276    376
252	256	257    276    376
252	257	276    277    376
256	257	276    281    376
257	276	277    281    376
257	277	281    282    376
252	253	257    277    377
252	257	277    376    377
253	257	258    277    377
253	258	277    278    377
257	258	277    282    377
257	277	282    376    377
258	277	278    282    377
258	278	282    283    377
253	254	258    278    378
253	258	278    377    378
254	258	259    278    378
254	259	278    279    378
258	259	278    283    378
258	278	283    377    378
259	278	279    283    378
259	279	283    284    378
254	255	259    279    379
254	259	279    378    379
255	259	260    279    379
255	260	279    280    379
259	260	279    284    379
259	279	284    378    379
260	279	280    284    379
260	280	284    285    379
255	260	280    379    380
260	280	285    379    380
256	257	261    281    381
256	257	281    376    381
257	261	262    281    381
257	262	281    282    381
257	281	282    376    381
261	262	281    286    381
262	281	282    286    381
262	282	286    287    381
257	282	376    377    381
257	258	262    282    382
257	258	282    377    382
258	262	263    282    382
258	263	282    283    382
258	282	283    377    382
262	263	282    287    382
263	282	283    287    382
263	283	287    288    382
258	283	377    378    382
257	262	282    381    382
257	282	377    381    382
262	282	287    381    382
258	259	263    283    383
258	259	283    378    383
259	263	264    283    383
259	264	283    284    383
259	283	284    378    383
263	264	283    288    383
264	283	284    288    383
264	284	288    289    383
259	284	378    379    383
258	263	283    382    383
258	283	378    382    383
263	283	288    382    383
259	260	264    284    384
259	260	284    379    384
260	264	265    284    384
260	265	284    285    384
260	284	285    379    384
264	265	284    289    384
265	284	285    289    384
265	285	289    290    384
260	285	379    380    384
259	264	284    383    384
259	284	379    383    384
264	284	289    383    384
260	265	285    384    385
260	285	380    384    385
265	285	290    384    385
261	262	266    286    386
261	262	286    381    386
262	266	267    286    386
262	267	286    287    386
262	286	287    381    386
266	267	286    291    386
267	286	287    291    386
267	287	291    292    386
262	287	381    382    386
262	263	267    287    387
262	263	287    382    387
263	267	268    287    387
263	268	287    288    387
263	287	288    382    387
267	268	287    292    387
268	287	288    292    387
268	288	292    293    387
263	288	382    383    387
262	267	287    386    387
262	287	382    386    387
267	287	292    386    387
263	264	268    288    388
263	264	288    383    388
264	268	269    288    388
264	269	288    289    388
264	288	289    383    388
268	269	288    293    388
269	288	289    293    388
269	289	293    294    388
264	289	383    384    388
263	268	288    387    388
263	288	383    387    388
268	288	293    387    388
264	265	269    289    389
264	265	289    384    389
265	269	270    289    389
265	270	289    290    389
265	289	290    384    389
269	270	289    294    389
270	289	290    294    389
270	290	294    295    389
265	290	384    385    389
264	269	289    388    389
264	289	384    388    389
269	289	294    388    389
265	270	290    389    390
265	290	385    389    390
270	290	295    389    390
266	267	271    291    391
266	267	291    386    391
267	271	272    291    391
267	272	291    292    391
267	291	292    386    391
271	272	291    296    391
272	291	292    296    391
272	292	296    297    391
267	292	386    387    391
267	268	272    292    392
267	268	292    387    392
268	272	273    292    392
268	273	292    293    392
268	292	293    387    392
272	273	292    297    392
273	292	293    297    392
273	293	297    298    392
268	293	387    388    392
267	272	292    391    392
267	292	387    391    392
272	292	297    391    392
268	269	273    293    393
268	269	293    388    393
269	273	274    293    393
269	274	293    294    393
269	293	294    388    393
273	274	293    298    393
274	293	294    298    393
274	294	298    299    393
269	294	388    389    393
268	273	293    392    393
268	293	388    392    393
273	293	298    392    393
269	270	274    294    394
269	270	294    389    394
270	274	275    294    394
270	275	294    295    394
270	294	295    389    394
274	275	294    299    394
275	294	295    299    394
275	295	299    300    394
270	295	389    390    394
269	274	294    393    394
269	294	389    393    394
274	294	299    393    394
270	275	295    394    395
270	295	390    394    395
275	295	300    394    395
271	272	296    391    396
272	296	297    391    396
272	297	391    392    396
272	273	297    392    397
272	297	392    396    397
273	297	298    392    397
273	298	392    393    397
273	274	298    393    398
273	298	393    397    398
274	298	299    393    398
274	299	393    394    398
274	275	299    394    399
274	299	394    398    399
275	299	300    394    399
275	300	394    395    399
275	300	395    399    400
276	277	281    301    401
276	277	281    376    401
277	281	282    301    401
277	281	282    376    401
277	282	301    302    401
281	282	301    306    401
282	301	302    306    401
282	302	306    307    401
277	282	376    377    401
281	282	376    381    401
282	376	377    381    401
282	377	381    382    401
277	278	282    302    402
277	278	282    377    402
278	282	283    302    402
278	282	283    377    402
278	283	302    303    402
282	283	302    307    402
283	302	303    307    402
283	303	307    308    402
278	283	377    378    402
282	283	377    382    402
283	377	378    382    402
283	378	382    383    402
277	282	302    401    402
277	282	377    401    402
282	302	307    401    402
282	377	382    401    402
278	279	283    303    403
278	279	283    378    403
279	283	284    303    403
279	283	284    378    403
279	284	303    304    403
283	284	303    308    403
284	303	304    308    403
284	304	308    309    403
279	284	378    379    403
283	284	378    383    403
284	378	379    383    403
284	379	383    384    403
278	283	303    402    403
278	283	378    402    403
283	303	308    402    403
283	378	383    402    403
279	280	284    304    404
279	280	284    379    404
280	284	285    304    404
280	284	285    379    404
280	285	304    305    404
284	285	304    309    404
285	304	305    309    404
285	305	309    310    404
280	285	379    380    404
284	285	379    384    404
285	379	380    384    404
285	380	384    385    404
279	284	304    403    404
279	284	379    403    404
284	304	309    403    404
284	379	384    403    404
280	285	305    404    405
280	285	380    404    405
285	305	310    404    405
285	380	385    404    405
281	282	286    306    406
281	282	286    381    406
282	286	287    306    406
282	286	287    381    406
282	287	306    307    406
286	287	306    311    406
287	306	307    311    406
287	307	311    312    406
282	287	381    382    406
286	287	381    386    406
287	381	382    386    406
287	382	386    387    406
281	282	306    401    406
281	282	381    401    406
282	306	307    401    406
282	381	382    401    406
282	307	401    402    406
282	382	401    402    406
282	283	287    307    407
282	283	287    382    407
283	287	288    307    407
283	287	288    382    407
283	288	307    308    407
287	288	307    312    407
288	307	308    312    407
288	308	312    313    407
283	288	382    383    407
287	288	382    387    407
288	382	383    387    407
288	383	387    388    407
282	283	307    402    407
282	283	382    402    407
283	307	308    402    407
283	382	383    402    407
283	308	402    403    407
283	383	402    403    407
282	287	307    406    407
282	287	382    406    407
287	307	312    406    407
287	382	387    406    407
282	307	402    406    407
282	382	402    406    407
283	284	288    308    408
283	284	288    383    408
284	288	289    308    408
284	288	289    383    408
284	289	308    309    408
288	289	308    313    408
289	308	309    313    408
289	309	313    314    408
284	289	383    384    408
288	289	383    388    408
289	383	384    388    408
289	384	388    389    408
283	284	308    403    408
283	284	383    403    408
284	308	309    403    408
284	383	384    403    408
284	309	403    404    408
284	384	403    404    408
283	288	308    407    408
283	288	383    407    408
288	308	313    407    408
288	383	388    407    408
283	308	403    407    408
283	383	403    407    408
284	285	289    309    409
284	285	289    384    409
285	289	290    309    409
285	289	290    384    409
285	290	309    310    409
289	290	309    314    409
290	309	310    314    409
290	310	314    315    409
285	290	384    385    409
289	290	384    389    409
290	384	385    389    409
290	385	389    390    409
284	285	309    404    409
284	285	384    404    409
285	309	310    404    409
285	384	385    404    409
285	310	404    405    409
285	385	404    405    409
284	289	309    408    409
284	289	384    408    409
289	309	314    408    409
289	384	389    408    409
284	309	404    408    409
284	384	404    408    409
285	290	310    409    410
285	290	385    409    410
290	310	315    409    410
290	385	390    409    410
285	310	405    409    410
285	385	405    409    410
286	287	291    311    411
286	287	291    386    411
287	291	292    311    411
287	291	292    386    411
287	292	311    312    411
291	292	311    316    411
292	311	312    316    411
292	312	316    317    411
287	292	386    387    411
291	292	386    391    411
292	386	387    391    411
292	387	391    392    411
286	287	311    406    411
286	287	386    406    411
287	311	312    406    411
287	386	387    406    411
287	312	406    407    411
287	387	406    407    411
287	288	292    312    412
287	288	292    387    412
288	292	293    312    412
288	292	293    387    412
288	293	312    313    412
292	293	312    317    412
293	312	313    317    412
293	313	317    318    412
288	293	387    388    412
292	293	387    392    412
293	387	388    392    412
293	388	392    393    412
287	288	312    407    412
287	288	387    407    412
288	312	313    407    412
288	387	388    407    412
288	313	407    408    412
288	388	407    408    412
287	292	312    411    412
287	292	387    411    412
292	312	317    411    412
292	387	392    411    412
287	312	407    411    412
287	387	407    411    412
288	289	293    313    413
288	289	293    388    413
289	293	294    313    413
289	293	294    388    413
289	294	313    314    413
293	294	313    318    413
294	313	314    318    413
294	314	318    319    413
289	294	388    389    413
293	294	388    393    413
294	388	389    393    413
294	389	393    394    413
288	289	313    408    413
288	289	388    408    413
289	313	314    408    413
289	388	389    408    413
289	314	408    409    413
289	389	408    409    413
288	293	313    412    413
288	293	388    412    413
293	313	318    412    413
293	388	393    412    413
288	313	408    412    413
288	388	408    412    413
289	290	294    314    414
289	290	294    389    414
290	294	295    314    414
290	294	295    389    414
290	295	314    315    414
294	295	314    319    414
295	314	315    319    414
295	315	319    320    414
290	295	389    390    414
294	295	389    394    414
295	389	390    394    414
295	390	394    395    414
289	290	314    409    414
289	290	389    409    414
290	314	315    409    414
290	389	390    409    414
290	315	409    410    414
290	390	409    410    414
289	294	314    413    414
289	294	389    413    414
294	314	319    413    414
294	389	394    413    414
289	314	409    413    414
289	389	409    413    414
290	295	315    414    415
290	295	390    414    415
295	315	320    414    415
295	390	395    414    415
290	315	410    414    415
290	390	410    414    415
291	292	296    316    416
291	292	296    391    416
292	296	297    316    416
292	296	297    391    416
292	297	316    317    416
296	297	316    321    416
297	316	317    321    416
297	317	321    322    416
292	297	391    392    416
296	297	391    396    416
297	391	392    396    416
297	392	396    397    416
291	292	316    411    416
291	292	391    411    416
292	316	317    411    416
292	391	392    411    416
292	317	411    412    416
292	392	411    412    416
292	293	297    317    417
292	293	297    392    417
293	297	298    317    417
293	297	298    392    417
293	298	317    318    417
297	298	317    322    417
298	317	318    322    417
298	318	322    323    417
293	298	392    393    417
297	298	392    397    417
298	392	393    397    417
298	393	397    398    417
292	293	317    412    417
292	293	392    412    417
293	317	318    412    417
293	392	393    412    417
293	318	412    413    417
293	393	412    413    417
292	297	317    416    417
292	297	392    416    417
297	317	322    416    417
297	392	397    416    417
292	317	412    416    417
292	392	412    416    417
293	294	298    318    418
293	294	298    393    418
294	298	299    318    418
294	298	299    393    418
294	299	318    319    418
298	299	318    323    418
299	318	319    323    418
299	319	323    324    418
294	299	393    394    418
298	299	393    398    418
299	393	394    398    418
299	394	398    399    418
293	294	318    413    418
293	294	393    413    418
294	318	319    413    418
294	393	394    413    418
294	319	413    414    418
294	394	413    414    418
293	298	318    417    418
293	298	393    417    418
298	318	323    417    418
298	393	398    417    418
293	318	413    417    418
293	393	413    417    418
294	295	299    319    419
294	295	299    394    419
295	299	300    319    419
295	299	300    394    419
295	300	319    320    419
299	300	319    324    419
300	319	320    324    419
300	320	324    325    419
295	300	394    395    419
299	300	394    399    419
300	394	395    399    419
300	395	399    400    419
294	295	319    414    419
294	295	394    414    419
295	319	320    414    419
295	394	395    414    419
295	320	414    415    419
295	395	414    415    419
294	299	319    418    419
294	299	394    418    419
299	319	324    418    419
299	394	399    418    419
294	319	414    418    419
294	394	414    418    419
295	300	320    419    420
295	300	395    419    420
300	320	325    419    420
300	395	400    419    420
295	320	415    419    420
295	395	415    419    420
296	297	321    416    421
296	297	396    416    421
297	321	322    416    421
297	396	397    416    421
297	322	416    417    421
297	397	416    417    421
297	298	322    417    422
297	298	397    417    422
298	322	323    417    422
298	397	398    417    422
298	323	417    418    422
298	398	417    418    422
297	322	417    421    422
297	397	417    421    422
298	299	323    418    423
298	299	398    418    423
299	323	324    418    423
299	398	399    418    423
299	324	418    419    423
299	399	418    419    423
298	323	418    422    423
298	398	418    422    423
299	300	324    419    424
299	300	399    419    424
300	324	325    419    424
300	399	400    419    424
300	325	419    420    424
300	400	419    420    424
299	324	419    423    424
299	399	419    423    424
300	325	420    424    425
300	400	420    424    425
301	302	306    326    426
301	302	306    401    426
302	306	307    326    426
302	306	307    401    426
302	307	326    327    426
306	307	326    331    426
307	326	327    331    426
307	327	331    332    426
302	307	401    402    426
306	307	401    406    426
307	401	402    406    426
307	402	406    407    426
302	303	307    327    427
302	303	307    402    427
303	307	308    327    427
303	307	308    402    427
303	308	327    328    427
307	308	327    332    427
308	327	328    332    427
308	328	332    333    427
303	308	402    403    427
307	308	402    407    427
308	402	403    407    427
308	403	407    408    427
302	307	327    426    427
302	307	402    426    427
307	327	332    426    427
307	402	407    426    427
303	304	308    328    428
303	304	308    403    428
304	308	309    328    428
304	308	309    403    428
304	309	328    329    428
308	309	328    333    428
309	328	329    333    428
309	329	333    334    428
304	309	403    404    428
308	309	403    408    428
309	403	404    408    428
309	404	408    409    428
303	308	328    427    428
303	308	403    427    428
308	328	333    427    428
308	403	408    427    428
304	305	309    329    429
304	305	309    404    429
305	309	310    329    429
305	309	310    404    429
305	310	329    330    429
309	310	329    334    429
310	329	330    334    429
310	330	334    335    429
305	310	404    405    429
309	310	404    409    429
310	404	405    409    429
310	405	409    410    429
304	309	329    428    429
304	309	404    428    429
309	329	334    428    429
309	404	409    428    429
305	310	330    429    430
305	310	405    429    430
310	330	335    429    430
310	405	410    429    430
306	307	311    331    431
306	307	311    406    431
307	311	312    331    431
307	311	312    406    431
307	312	331    332    431
311	312	331    336    431
312	331	332    336    431
312	332	336    337    431
307	312	406    407    431
311	312	406    411    431
312	406	407    411    431
312	407	411    412    431
306	307	331    426    431
306	307	406    426    431
307	331	332    426    431
307	406	407    426    431
307	332	426    427    431
307	407	426    427    431
307	308	312    332    432
307	308	312    407    432
308	312	313    332    432
308	312	313    407    432
308	313	332    333    432
312	313	332    337    432
313	332	333    337    432
313	333	337    338    432
308	313	407    408    432
312	313	407    412    432
313	407	408    412    432
313	408	412    413    432
307	308	332    427    432
307	308	407    427    432
308	332	333    427    432
308	407	408    427    432
308	333	427    428    432
308	408	427    428    432
307	312	332    431    432
307	312	407    431    432
312	332	337    431    432
312	407	412    431    432
307	332	427    431    432
307	407	427    431    432
308	309	313    333    433
308	309	313    408    433
309	313	314    333    433
309	313	314    408    433
309	314	333    334    433
313	314	333    338    433
314	333	334    338    433
314	334	338    339    433
309	314	408    409    433
313	314	408    413    433
314	408	409    413    433
314	409	413    414    433
308	309	333    428    433
308	309	408    428    433
309	333	334    428    433
309	408	409    428    433
309	334	428    429    433
309	409	428    429    433
308	313	333    432    433
308	313	408    432    433
313	333	338    432    433
313	408	413    432    433
308	333	428    432    433
308	408	428    432    433
309	310	314    334    434
309	310	314    409    434
310	314	315    334    434
310	314	315    409    434
310	315	334    335    434
314	315	334    339    434
315	334	335    339    434
315	335	339    340    434
310	315	409    410    434
314	315	409    414    434
315	409	410    414    434
315	410	414    415    434
309	310	334    429    434
309	310	409    429    434
310	334	335    429    434
310	409	410    429    434
310	335	429    430    434
310	410	429    430    434
309	314	334    433    434
309	314	409    433    434
314	334	339    433    434
314	409	414    433    434
309	334	429    433    434
309	409	429    433    434
310	315	335    434    435
310	315	410    434    435
315	335	340    434    435
315	410	415    434    435
310	335	430    434    435
310	410	430    434    435
311	312	316    336    436
311	312	316    411    436
312	316	317    336    436
312	316	317    411    436
312	317	336    337    436
316	317	336    341    436
317	336	337    341    436
317	337	341    342    436
312	317	411    412    436
316	317	411    416    436
317	411	412    416    436
317	412	416    417    436
311	312	336    431    436
311	312	411    431    436
312	336	337    431    436
312	411	412    431    436
312	337	431    432    436
312	412	431    432    436
312	313	317    337    437
312	313	317    412    437
313	317	318    337    437
313	317	318    412    437
313	318	337    338    437
317	318	337    342    437
318	337	338    342    437
318	338	342    343    437
313	318	412    413    437
317	318	412    417    437
318	412	413    417    437
318	413	417    418    437
312	313	337    432    437
312	313	412    432    437
313	337	338    432    437
313	412	413    432    437
313	338	432    433    437
313	413	432    433    437
312	317	337    436    437
312	317	412    436    437
317	337	342    436    437
317	412	417    436    437
312	337	432    436    437
312	412	432    436    437
313	314	318    338    438
313	314	318    413    438
314	318	319    338    438
314	318	319    413    438
314	319	338    339    438
318	319	338    343    438
319	338	339    343    438
319	339	343    344    438
314	319	413    414    438
318	319	413    418    438
319	413	414    418    438
319	414	418    419    438
313	314	338    433    438
313	314	413    433    438
314	338	339    433    438
314	413	414    433    438
314	339	433    434    438
314	414	433    434    438
313	318	338    437    438
313	318	413    437    438
318	338	343    437    438
318	413	418    437    438
313	338	433    437    438
313	413	433    437    438
314	315	319    339    439
314	315	319    414    439
315	319	320    339    439
315	319	320    414    439
315	320	339    340    439
319	320	339    344    439
320	339	340    344    439
320	340	344    345    439
315	320	414    415    439
319	320	414    419    439
320	414	415    419    439
320	415	419    420    439
314	315	339    434    439
314	315	414    434    439
315	339	340    434    439
315	414	415    434    439
315	340	434    435    439
315	415	434    435    439
314	319	339    438    439
314	319	414    438    439
319	339	344    438    439
319	414	419    438    439
314	339	434    438    439
314	414	434    438    439
315	320	340    439    440
315	320	415    439    440
320	340	345    439    440
320	415	420    439    440
315	340	435    439    440
315	415	435    439    440
316	317	321    341    441
316	317	321    416    441
317	321	322    341    441
317	321	322    416    441
317	322	341    342    441
321	322	341    346    441
322	341	342    346    441
322	342	346    347    441
317	322	416    417    441
321	322	416    421    441
322	416	417    421    441
322	417	421    422    441
316	317	341    436    441
316	317	416    436    441
317	341	342    436    441
317	416	417    436    441
317	342	436    437    441
317	417	436    437    441
317	318	322    342    442
317	318	322    417    442
318	322	323    342    442
318	322	323    417    442
318	323	342    343    442
322	323	342    347    442
323	342	343    347    442
323	343	347    348    442
318	323	417    418    442
322	323	417    422    442
323	417	418    422    442
323	418	422    423    442
317	318	342    437    442
317	318	417    437    442
318	342	343    437    442
318	417	418    437    442
318	343	437    438    442
318	418	437    438    442
317	322	342    441    442
317	322	417    441    442
322	342	347    441    442
322	417	422    441    442
317	342	437    441    442
317	417	437    441    442
318	319	323    343    443
318	319	323    418    443
319	323	324    343    443
319	323	324    418    443
319	324	343    344    443
323	324	343    348    443
324	343	344    348    443
324	344	348    349    443
319	324	418    419    443
323	324	418    423    443
324	418	419    423    443
324	419	423    424    443
318	319	343    438    443
318	319	418    438    443
319	343	344    438    443
319	418	419    438    443
319	344	438    439    443
319	419	438    439    443
318	323	343    442    443
318	323	418    442    443
323	343	348    442    443
323	418	423    442    443
318	343	438    442    443
318	418	438    442    443
319	320	324    344    444
319	320	324    419    444
320	324	325    344    444
320	324	325    419    444
320	325	344    345    444
324	325	344    349    444
325	344	345    349    444
325	345	349    350    444
320	325	419    420    444
324	325	419    424    444
325	419	420    424    444
325	420	424    425    444
319	320	344    439    444
319	320	419    439    444
320	344	345    439    444
320	419	420    439    444
320	345	439    440    444
320	420	439    440    444
319	324	344    443    444
319	324	419    443    444
324	344	349    443    444
324	419	424    443    444
319	344	439    443    444
319	419	439    443    444
320	325	345    444    445
320	325	420    444    445
325	345	350    444    445
325	420	425    444    445
320	345	440    444    445
320	420	440    444    445
321	322	346    441    446
321	322	421    441    446
322	346	347    441    446
322	421	422    441    446
322	347	441    442    446
322	422	441    442    446
322	323	347    442    447
322	323	422    442    447
323	347	348    442    447
323	422	423    442    447
323	348	442    443    447
323	423	442    443    447
322	347	442    446    447
322	422	442    446    447
323	324	348    443    448
323	324	423    443    448
324	348	349    443    448
324	423	424    443    448
324	349	443    444    448
324	424	443    444    448
323	348	443    447    448
323	423	443    447    448
324	325	349    444    449
324	325	424    444    449
325	349	350    444    449
325	424	425    444    449
325	350	444    445    449
325	425	444    445    449
324	349	444    448    449
324	424	444    448    449
325	350	445    449    450
325	425	445    449    450
326	327	331    351    451
326	327	331    426    451
327	331	332    351    451
327	331	332    426    451
327	332	351    352    451
331	332	351    356    451
332	351	352    356    451
332	352	356    357    451
327	332	426    427    451
331	332	426    431    451
332	426	427    431    451
332	427	431    432    451
327	328	332    352    452
327	328	332    427    452
328	332	333    352    452
328	332	333    427    452
328	333	352    353    452
332	333	352    357    452
333	352	353    357    452
333	353	357    358    452
328	333	427    428    452
332	333	427    432    452
333	427	428    432    452
333	428	432    433    452
327	332	352    451    452
327	332	427    451    452
332	352	357    451    452
332	427	432    451    452
328	329	333    353    453
328	329	333    428    453
329	333	334    353    453
329	333	334    428    453
329	334	353    354    453
333	334	353    358    453
334	353	354    358    453
334	354	358    359    453
329	334	428    429    453
333	334	428    433    453
334	428	429    433    453
334	429	433    434    453
328	333	353    452    453
328	333	428    452    453
333	353	358    452    453
333	428	433    452    453
329	330	334    354    454
329	330	334    429    454
330	334	335    354    454
330	334	335    429    454
330	335	354    355    454
334	335	354    359    454
335	354	355    359    454
335	355	359    360    454
330	335	429    430    454
334	335	429    434    454
335	429	430    434    454
335	430	434    435    454
329	334	354    453    454
329	334	429    453    454
334	354	359    453    454
334	429	434    453    454
330	335	355    454    455
330	335	430    454    455
335	355	360    454    455
335	430	435    454    455
331	332	336    356    456
331	332	336    431    456
332	336	337    356    456
332	336	337    431    456
332	337	356    357    456
336	337	356    361    456
337	356	357    361    456
337	357	361    362    456
332	337	431    432    456
336	337	431    436    456
337	431	432    436    456
337	432	436    437    456
331	332	356    451    456
331	332	431    451    456
332	356	357    451    456
332	431	432    451    456
332	357	451    452    456
332	432	451    452    456
332	333	337    357    457
332	333	337    432    457
333	337	338    357    457
333	337	338    432    457
333	338	357    358    457
337	338	357    362    457
338	357	358    362    457
338	358	362    363    457
333	338	432    433    457
337	338	432    437    457
338	432	433    437    457
338	433	437    438    457
332	333	357    452    457
332	333	432    452    457
333	357	358    452    457
333	432	433    452    457
333	358	452    453    457
333	433	452    453    457
332	337	357    456    457
332	337	432    456    457
337	357	362    456    457
337	432	437    456    457
332	357	452    456    457
332	432	452    456    457
333	334	338    358    458
333	334	338    433    458
334	338	339    358    458
334	338	339    433    458
334	339	358    359    458
338	339	358    363    458
339	358	359    363    458
339	359	363    364    458
334	339	433    434    458
338	339	433    438    458
339	433	434    438    458
339	434	438    439    458
333	334	358    453    458
333	334	433    453    458
334	358	359    453    458
334	433	434    453    458
334	359	453    454    458
334	434	453    454    458
333	338	358    457    458
333	338	433    457    458
338	358	363    457    458
338	433	438    457    458
333	358	453    457    458
333	433	453    457    458
334	335	339    359    459
334	335	339    434    459
335	339	340    359    459
335	339	340    434    459
335	340	359    360    459
339	340	359    364    459
340	359	360    364    459
340	360	364    365    459
335	340	434    435    459
339	340	434    439    459
340	434	435    439    459
340	435	439    440    459
334	335	359    454    459
334	335	434    454    459
335	359	360    454    459
335	434	435    454    459
335	360	454    455    459
335	435	454    455    459
334	339	359    458    459
334	339	434    458    459
339	359	364    458    459
339	434	439    458    459
334	359	454    458    459
334	434	454    458    459
335	340	360    459    460
335	340	435    459    460
340	360	365    459    460
340	435	440    459    460
335	360	455    459    460
335	435	455    459    460
336	337	341    361    461
336	337	341    436    461
337	341	342    361    461
337	341	342    436    461
337	342	361    362    461
341	342	361    366    461
342	361	362    366    461
